491,渤海船舶职业学院,辽宁省,葫芦岛市,专科,,
492,大连软件职业学院,辽宁省教育厅,大连市,专科,民办,
493,大连翻译职业学院,辽宁省教育厅,大连市,专科,民办,
494,辽宁商贸职业学院,辽宁省,沈阳市,专科,,
495,大连枫叶职业技术学院,辽宁省教育厅,大连市,专科,民办,
496,辽宁装备制造职业技术学院,辽宁省,沈阳市,专科,,
497,辽河石油职业技术学院,辽宁省,盘锦市,专科,,
498,辽宁地质工程职业学院,辽宁省,丹东市,专科,,
499,辽宁铁道职业技术学院,辽宁省,锦州市,专科,,
500,辽宁建筑职业学院,辽宁省,辽阳市,专科,,
501,大连航运职业技术学院,辽宁省教育厅,大连市,专科,民办,
502,大连装备制造职业技术学院,辽宁省教育厅,大连市,专科,民办,
503,大连汽车职业技术学院,辽宁省教育厅,大连市,专科,民办,
504,辽宁现代服务职业技术学院,辽宁省,沈阳市,专科,,
505,辽宁冶金职业技术学院,辽宁省,本溪市,专科,,
506,辽宁工程职业学院,辽宁省,铁岭市,专科,,
507,辽宁城市建设职业技术学院,辽宁省,沈阳市,专科,,
508,辽宁医药职业学院,辽宁省,沈阳市,专科,,
509,铁岭卫生职业学院,辽宁省,铁岭市,专科,,
510,沈阳北软信息职业技术学院,辽宁省教育厅,沈阳市,专科,民办,
511,辽宁政法职业学院,辽宁省,沈阳市,专科,,
512,辽宁民族师范高等专科学校,辽宁省,沈阳市,专科,,
513,辽宁轻工职业学院,辽宁省,大连市,专科,,
514,辽宁水利职业学院,辽宁省,沈阳市,专科,,
515,辽宁特殊教育师范高等专科学校,辽宁省,沈阳市,专科,,
吉林省（60所）,,,,,,
516,吉林大学,教育部,长春市,本科,,
517,延边大学,吉林省,延边朝鲜族自治州,本科,,
518,长春理工大学,吉林省,长春市,本科,,
519,东北电力大学,吉林省,吉林市,本科,,
520,长春工业大学,吉林省,长春市,本科,,
521,吉林建筑大学,吉林省,长春市,本科,,
522,吉林化工学院,吉林省,吉林市,本科,,
523,吉林农业大学,吉林省,长春市,本科,,
524,长春中医药大学,吉林省,长春市,本科,,
525,东北师范大学,教育部,长春市,本科,,
526,北华大学,吉林省,吉林市,本科,,
527,通化师范学院,吉林省,通化市,本科,,
528,吉林师范大学,吉林省,四平市,本科,,
529,吉林工程技术师范学院,吉林省,长春市,本科,,
530,长春师范大学,吉林省,长春市,本科,,
531,白城师范学院,吉林省,白城市,本科,,
532,吉林财经大学,吉林省,长春市,本科,,
533,吉林体育学院,吉林省,长春市,本科,,
534,吉林艺术学院,吉林省,长春市,本科,,
535,吉林华桥外国语学院,吉林省教育厅,长春市,本科,民办,
536,吉林工商学院,吉林省,长春市,本科,,
537,长春工程学院,吉林省,长春市,本科,,
538,吉林农业科技学院,吉林省,吉林市,本科,,
539,吉林警察学院,吉林省,长春市,本科,,
540,长春大学,吉林省,长春市,本科,,
541,长春光华学院,吉林省教育厅,长春市,本科,民办,
542,长春工业大学人文信息学院,吉林省教育厅,长春市,本科,民办,
543,长春理工大学光电信息学院,吉林省教育厅,长春市,本科,民办,
544,长春财经学院,吉林省教育厅,长春市,本科,民办,
545,吉林建筑大学城建学院,吉林省教育厅,长春市,本科,民办,
546,长春建筑学院,吉林省教育厅,长春市,本科,民办,
547,长春科技学院,吉林省教育厅,长春市,本科,民办,
548,吉林动画学院,吉林省教育厅,长春市,本科,民办,
549,吉林师范大学博达学院,吉林省教育厅,四平市,本科,民办,
550,长春大学旅游学院,吉林省教育厅,长春市,本科,民办,
551,东北师范大学人文学院,吉林省教育厅,长春市,本科,民办,
552,吉林医药学院,吉林省,吉林市,本科,,
553,长春师范高等专科学校,吉林省,长春市,专科,,
554,辽源职业技术学院,吉林省,辽源市,专科,,
555,四平职业大学,吉林省,四平市,专科,,
556,长春汽车工业高等专科学校,吉林省,长春市,专科,,
557,长春金融高等专科学校,吉林省,长春市,专科,,
558,长春医学高等专科学校,吉林省,长春市,专科,,
559,吉林交通职业技术学院,吉林省,长春市,专科,,
560,长春东方职业学院,吉林省教育厅,长春市,专科,民办,
561,吉林司法警官职业学院,吉林省,长春市,专科,,
562,吉林电子信息职业技术学院,吉林省,吉林市,专科,,
563,吉林工业职业技术学院,吉林省,吉林市,专科,,
564,吉林工程职业学院,吉林省,四平市,专科,,
565,长春职业技术学院,吉林省,长春市,专科,,
566,白城医学高等专科学校,吉林省,白城市,专科,,
567,长春信息技术职业学院,吉林省教育厅,长春市,专科,民办,
568,松原职业技术学院,吉林省,松原市,专科,,
569,吉林铁道职业技术学院,吉林省,吉林市,专科,,
570,白城职业技术学院,吉林省,白城市,专科,,
571,长白山职业技术学院,吉林省,白山市,专科,,
572,吉林科技职业技术学院,吉林省教育厅,长春市,专科,民办,
573,延边职业技术学院,吉林省,延边朝鲜族自治州,专科,,
574,吉林城市职业技术学院,吉林省教育厅,长春市,专科,民办,
575,吉林职业技术学院,吉林省教育厅,延边朝鲜族自治州,专科,民办,
黑龙江省（82所）,,,,,,
576,黑龙江大学,黑龙江省,哈尔滨市,本科,,
577,哈尔滨工业大学,工业和信息化部,哈尔滨市,本科,,
578,哈尔滨理工大学,黑龙江省,哈尔滨市,本科,,
579,哈尔滨工程大学,工业和信息化部,哈尔滨市,本科,,
580,黑龙江科技大学,黑龙江省,哈尔滨市,本科,,
581,东北石油大学,黑龙江省,大庆市,本科,,
582,佳木斯大学,黑龙江省,佳木斯市,本科,,
583,黑龙江八一农垦大学,黑龙江省,大庆市,本科,,
584,东北农业大学,黑龙江省,哈尔滨市,本科,,
585,东北林业大学,教育部,哈尔滨市,本科,,
586,哈尔滨医科大学,黑龙江省,哈尔滨市,本科,,
587,黑龙江中医药大学,黑龙江省,哈尔滨市,本科,,
588,牡丹江医学院,黑龙江省,牡丹江市,本科,,
589,哈尔滨师范大学,黑龙江省,哈尔滨市,本科,,
590,齐齐哈尔大学,黑龙江省,齐齐哈尔市,本科,,
591,牡丹江师范学院,黑龙江省,牡丹江市,本科,,
592,哈尔滨学院,黑龙江省,哈尔滨市,本科,,
593,大庆师范学院,黑龙江省,大庆市,本科,,
594,绥化学院,黑龙江省,绥化市,本科,,
595,哈尔滨商业大学,黑龙江省,哈尔滨市,本科,,
596,哈尔滨体育学院,黑龙江省,哈尔滨市,本科,,
597,哈尔滨金融学院,黑龙江省,哈尔滨市,本科,,
598,齐齐哈尔医学院,黑龙江省,齐齐哈尔市,本科,,
599,黑龙江工业学院,黑龙江省,鸡西市,本科,,
600,黑龙江东方学院,黑龙江省教育厅,哈尔滨市,本科,民办,
601,哈尔滨信息工程学院,黑龙江省教育厅,哈尔滨市,本科,民办,
602,黑龙江工程学院,黑龙江省,哈尔滨市,本科,,
603,齐齐哈尔工程学院,黑龙江省教育厅,齐齐哈尔市,本科,民办,
604,黑龙江外国语学院,黑龙江省教育厅,哈尔滨市,本科,民办,
605,黑龙江财经学院,黑龙江省教育厅,哈尔滨市,本科,民办,
606,哈尔滨石油学院,黑龙江省教育厅,哈尔滨市,本科,民办,
607,黑龙江工商学院,黑龙江省教育厅,哈尔滨市,本科,民办,
608,哈尔滨远东理工学院,黑龙江省教育厅,哈尔滨市,本科,民办,
609,哈尔滨剑桥学院,黑龙江省教育厅,哈尔滨市,本科,民办,
610,黑龙江工程学院昆仑旅游学院,黑龙江省教育厅,哈尔滨市,本科,民办,
611,哈尔滨广厦学院,黑龙江省教育厅,哈尔滨市,本科,民办,
612,哈尔滨华德学院,黑龙江省教育厅,哈尔滨市,本科,民办,
613,黑河学院,黑龙江省,黑河市,本科,,
614,哈尔滨音乐学院,黑龙江省,哈尔滨市,本科,,
615,齐齐哈尔高等师范专科学校,黑龙江省,齐齐哈尔市,专科,,
616,伊春职业学院,黑龙江省,伊春市,专科,,
617,牡丹江大学,黑龙江省,牡丹江市,专科,,
618,黑龙江职业学院,黑龙江省,哈尔滨市,专科,,
619,黑龙江建筑职业技术学院,黑龙江省,哈尔滨市,专科,,
620,黑龙江艺术职业学院,黑龙江省,哈尔滨市,专科,,
621,大庆职业学院,黑龙江省,大庆市,专科,,
622,黑龙江林业职业技术学院,黑龙江省,牡丹江市,专科,,
623,黑龙江农业职业技术学院,黑龙江省,佳木斯市,专科,,
624,黑龙江农业工程职业学院,黑龙江省,哈尔滨市,专科,,
625,黑龙江农垦职业学院,黑龙江省,哈尔滨市,专科,,
626,黑龙江司法警官职业学院,黑龙江省,哈尔滨市,专科,,
627,鹤岗师范高等专科学校,黑龙江省,鹤岗市,专科,,
628,哈尔滨电力职业技术学院,黑龙江省,哈尔滨市,专科,,
629,哈尔滨铁道职业技术学院,黑龙江省,哈尔滨市,专科,,
630,大兴安岭职业学院,黑龙江省,大兴安岭地区,专科,,
631,黑龙江农业经济职业学院,黑龙江省,牡丹江市,专科,,
632,哈尔滨职业技术学院,黑龙江省,哈尔滨市,专科,,
633,哈尔滨传媒职业学院,黑龙江省教育厅,哈尔滨市,专科,民办,
634,黑龙江生物科技职业学院,黑龙江省,哈尔滨市,专科,,
635,黑龙江商业职业学院,黑龙江省,牡丹江市,专科,,
636,黑龙江公安警官职业学院,黑龙江省,哈尔滨市,专科,,
637,黑龙江信息技术职业学院,黑龙江省,哈尔滨市,专科,,
638,哈尔滨江南职业技术学院,黑龙江省教育厅,哈尔滨市,专科,民办,
639,黑龙江农垦科技职业学院,黑龙江省,哈尔滨市,专科,,
640,黑龙江旅游职业技术学院,黑龙江省,哈尔滨市,专科,,
641,黑龙江三江美术职业学院,黑龙江省教育厅,佳木斯市,专科,民办,
642,黑龙江生态工程职业学院,黑龙江省,哈尔滨市,专科,,
643,黑龙江煤炭职业技术学院,黑龙江省,双鸭山市,专科,,
644,七台河职业学院,黑龙江省,七台河市,专科,,
645,黑龙江民族职业学院,黑龙江省,哈尔滨市,专科,,
646,大庆医学高等专科学校,黑龙江省,大庆市,专科,,
647,黑龙江交通职业技术学院,黑龙江省,齐齐哈尔市,专科,,
648,哈尔滨应用职业技术学院,黑龙江省教育厅,哈尔滨市,专科,民办,
649,黑龙江幼儿师范高等专科学校,黑龙江省,牡丹江市,专科,,
650,哈尔滨科学技术职业学院,黑龙江省,哈尔滨市,专科,,
651,黑龙江粮食职业学院,黑龙江省,哈尔滨市,专科,,
652,佳木斯职业学院,黑龙江省,佳木斯市,专科,,
653,黑龙江护理高等专科学校,黑龙江省,哈尔滨市,专科,,
654,哈尔滨工程技术职业学院,黑龙江省教育厅,哈尔滨市,专科,民办,
655,齐齐哈尔理工职业学院,黑龙江省教育厅,齐齐哈尔市,专科,民办,
656,哈尔滨幼儿师范高等专科学校,黑龙江省,哈尔滨市,专科,,
657,黑龙江冰雪体育职业学院,黑龙江省,哈尔滨市,专科,,
上海市（64所）,,,,,,
658,复旦大学,教育部,上海市,本科,,
659,同济大学,教育部,上海市,本科,,
660,上海交通大学,教育部,上海市,本科,,
661,华东理工大学,教育部,上海市,本科,,
662,上海理工大学,上海市,上海市,本科,,
663,上海海事大学,上海市,上海市,本科,,
664,东华大学,教育部,上海市,本科,,
665,上海电力学院,上海市,上海市,本科,,
666,上海应用技术大学,上海市,上海市,本科,,
667,上海健康医学院,上海市,上海市,本科,,
668,上海海洋大学,上海市,上海市,本科,,
669,上海中医药大学,上海市,上海市,本科,,
670,华东师范大学,教育部,上海市,本科,,
671,上海师范大学,上海市,上海市,本科,,
672,上海外国语大学,教育部,上海市,本科,,
673,上海财经大学,教育部,上海市,本科,,
674,上海对外经贸大学,上海市,上海市,本科,,
675,上海海关学院,海关总署,上海市,本科,,
676,华东政法大学,上海市,上海市,本科,,
677,上海体育学院,上海市,上海市,本科,,
678,上海音乐学院,上海市,上海市,本科,,
679,上海戏剧学院,上海市,上海市,本科,,
680,上海大学,上海市,上海市,本科,,
681,上海公安学院,上海市,上海市,本科,,
682,上海工程技术大学,上海市,上海市,本科,,
683,上海立信会计金融学院,上海市,上海市,本科,,
684,上海电机学院,上海市,上海市,本科,,
685,上海杉达学院,上海市教委,上海市,本科,民办,
686,上海政法学院,上海市,上海市,本科,,
687,上海第二工业大学,上海市,上海市,本科,,
688,上海商学院,上海市,上海市,本科,,
689,上海建桥学院,上海市教委,上海市,本科,民办,
690,上海兴伟学院,上海市教委,上海市,本科,民办,
691,上海视觉艺术学院,上海市教委,上海市,本科,民办,
692,上海外国语大学贤达经济人文学院,上海市教委,上海市,本科,民办,
693,上海师范大学天华学院,上海市教委,上海市,本科,民办,
694,上海科技大学,"上海市中国科学院",上海市,本科,,
695,上海纽约大学,上海市教委,上海市,本科,中外合作办学,
696,上海旅游高等专科学校,上海市,上海市,专科,,
697,上海东海职业技术学院,上海市教委,上海市,专科,民办,
698,上海工商职业技术学院,上海市教委,上海市,专科,民办,
699,上海出版印刷高等专科学校,上海市,上海市,专科,,
700,上海行健职业学院,上海市,上海市,专科,,
701,上海城建职业学院,上海市,上海市,专科,,
702,上海交通职业技术学院,上海市,上海市,专科,,
703,上海海事职业技术学院,上海市,上海市,专科,,
704,上海电子信息职业技术学院,上海市,上海市,专科,,
705,上海震旦职业学院,上海市教委,上海市,专科,民办,
706,上海民远职业技术学院,上海市教委,上海市,专科,民办,
707,上海欧华职业技术学院,上海市教委,上海市,专科,民办,
708,上海思博职业技术学院,上海市教委,上海市,专科,民办,
709,上海立达职业技术学院,上海市教委,上海市,专科,民办,
710,上海工艺美术职业学院,上海市,上海市,专科,,
711,上海济光职业技术学院,上海市教委,上海市,专科,民办,
712,上海工商外国语职业学院,上海市教委,上海市,专科,民办,
713,上海科学技术职业学院,上海市,上海市,专科,,
714,上海农林职业技术学院,上海市,上海市,专科,,
715,上海邦德职业技术学院,上海市教委,上海市,专科,民办,
716,上海中侨职业技术学院,上海市教委,上海市,专科,民办,
717,上海电影艺术职业学院,上海市教委,上海市,专科,民办,
718,上海中华职业技术学院,上海市教委,上海市,专科,民办,
719,上海工会管理职业学院,上海市,上海市,专科,,
720,上海体育职业学院,上海市,上海市,专科,,
721,上海民航职业技术学院,交通运输部,上海市,专科,,
江苏省（166所）,,,,,,
722,南京大学,教育部,南京市,本科,,
723,苏州大学,江苏省,苏州市,本科,,
724,东南大学,教育部,南京市,本科,,
725,南京航空航天大学,工业和信息化部,南京市,本科,,
726,南京理工大学,工业和信息化部,南京市,本科,,
727,江苏科技大学,江苏省,镇江市,本科,,
728,中国矿业大学,教育部,徐州市,本科,,
729,南京工业大学,江苏省,南京市,本科,,
730,常州大学,江苏省,常州市,本科,,
731,南京邮电大学,江苏省,南京市,本科,,
732,河海大学,教育部,南京市,本科,,
733,江南大学,教育部,无锡市,本科,,
734,南京林业大学,江苏省,南京市,本科,,
735,江苏大学,江苏省,镇江市,本科,,
736,南京信息工程大学,江苏省,南京市,本科,,
737,南通大学,江苏省,南通市,本科,,
738,盐城工学院,江苏省,盐城市,本科,,
739,南京农业大学,教育部,南京市,本科,,
740,南京医科大学,江苏省,南京市,本科,,
741,徐州医科大学,江苏省,徐州市,本科,,
742,南京中医药大学,江苏省,南京市,本科,,
743,中国药科大学,教育部,南京市,本科,,
744,南京师范大学,江苏省,南京市,本科,,
745,江苏师范大学,江苏省,徐州市,本科,,
746,淮阴师范学院,江苏省,淮安市,本科,,
747,盐城师范学院,江苏省,盐城市,本科,,
748,南京财经大学,江苏省,南京市,本科,,
749,江苏警官学院,江苏省,南京市,本科,,
750,南京体育学院,江苏省,南京市,本科,,
751,南京艺术学院,江苏省,南京市,本科,,
752,苏州科技大学,江苏省,苏州市,本科,,
753,常熟理工学院,江苏省,苏州市,本科,,
754,淮阴工学院,江苏省,淮安市,本科,,
755,常州工学院,江苏省,常州市,本科,,
756,扬州大学,江苏省,扬州市,本科,,
757,三江学院,江苏省教育厅,南京市,本科,民办,
758,南京工程学院,江苏省,南京市,本科,,
759,南京审计大学,江苏省,南京市,本科,,
760,南京晓庄学院,江苏省,南京市,本科,,
761,江苏理工学院,江苏省,常州市,本科,,
762,淮海工学院,江苏省,连云港市,本科,,
763,徐州工程学院,江苏省,徐州市,本科,,
764,南京特殊教育师范学院,江苏省,南京市,本科,,
765,南通理工学院,江苏省教育厅,南通市,本科,民办,
766,南京森林警察学院,国家林业局,南京市,本科,,
767,东南大学成贤学院,江苏省教育厅,南京市,本科,民办,
768,泰州学院,江苏省,泰州市,本科,,
769,无锡太湖学院,江苏省教育厅,无锡市,本科,民办,
770,金陵科技学院,江苏省,南京市,本科,,
771,中国矿业大学徐海学院,江苏省教育厅,徐州市,本科,民办,
772,南京大学金陵学院,江苏省教育厅,南京市,本科,民办,
773,南京理工大学紫金学院,江苏省教育厅,南京市,本科,民办,
774,南京航空航天大学金城学院,江苏省教育厅,南京市,本科,民办,
775,中国传媒大学南广学院,江苏省教育厅,南京市,本科,民办,
776,南京理工大学泰州科技学院,江苏省教育厅,泰州市,本科,民办,
777,南京师范大学泰州学院,江苏省教育厅,泰州市,本科,民办,
778,南京工业大学浦江学院,江苏省教育厅,南京市,本科,民办,
779,南京师范大学中北学院,江苏省教育厅,南京市,本科,民办,
780,南京医科大学康达学院,江苏省教育厅,连云港市,本科,民办,
781,南京中医药大学翰林学院,江苏省教育厅,泰州市,本科,民办,
782,南京信息工程大学滨江学院,江苏省教育厅,南京市,本科,民办,
783,苏州大学文正学院,江苏省教育厅,苏州市,本科,民办,
784,苏州大学应用技术学院,江苏省教育厅,苏州市,本科,民办,
785,苏州科技大学天平学院,江苏省教育厅,苏州市,本科,民办,
786,江苏大学京江学院,江苏省教育厅,镇江市,本科,民办,
787,扬州大学广陵学院,江苏省教育厅,扬州市,本科,民办,
788,江苏师范大学科文学院,江苏省教育厅,徐州市,本科,民办,
789,南京邮电大学通达学院,江苏省教育厅,扬州市,本科,民办,
790,南京财经大学红山学院,江苏省教育厅,镇江市,本科,民办,
791,江苏科技大学苏州理工学院,江苏省教育厅,张家港市,本科,民办,
792,常州大学怀德学院,江苏省教育厅,泰州市,本科,民办,
793,南通大学杏林学院,江苏省教育厅,南通市,本科,民办,
794,南京审计大学金审学院,江苏省教育厅,南京市,本科,民办,
795,宿迁学院,江苏省教育厅,宿迁市,本科,民办,
796,江苏第二师范学院,江苏省,南京市,本科,,
797,西交利物浦大学,江苏省教育厅,苏州市,本科,中外合作办学,
798,昆山杜克大学,江苏省教育厅,苏州市,本科,中外合作办学,
799,盐城幼儿师范高等专科学校,江苏省,盐城市,专科,,
800,苏州幼儿师范高等专科学校,江苏省,苏州市,专科,,
801,民办明达职业技术学院,江苏省教育厅,盐城市,专科,民办,
802,无锡职业技术学院,江苏省,无锡市,专科,,
803,江苏建筑职业技术学院,江苏省,徐州市,专科,,
804,南京工业职业技术学院,江苏省,南京市,专科,,
805,江苏工程职业技术学院,江苏省,南通市,专科,,
806,苏州工艺美术职业技术学院,江苏省,苏州市,专科,,
807,连云港职业技术学院,江苏省,连云港市,专科,,
808,镇江市高等专科学校,江苏省,镇江市,专科,,
809,南通职业大学,江苏省,南通市,专科,,
810,苏州职业大学,江苏省,苏州市,专科,,
811,沙洲职业工学院,江苏省,苏州市,专科,,
812,扬州市职业大学,江苏省,扬州市,专科,,
813,连云港师范高等专科学校,江苏省,连云港市,专科,,
814,江苏经贸职业技术学院,江苏省,南京市,专科,,
815,九州职业技术学院,江苏省教育厅,徐州市,专科,民办,
816,硅湖职业技术学院,江苏省教育厅,苏州市,专科,民办,
817,泰州职业技术学院,江苏省,泰州市,专科,,
818,常州信息职业技术学院,江苏省,常州市,专科,,
819,江苏联合职业技术学院,江苏省,南京市,专科,,
820,江苏海事职业技术学院,江苏省,南京市,专科,,
821,应天职业技术学院,江苏省教育厅,南京市,专科,民办,
822,无锡科技职业学院,江苏省,无锡市,专科,,
823,盐城卫生职业技术学院,江苏省,盐城市,专科,,
824,扬州环境资源职业技术学院,江苏省,扬州市,专科,,
825,南通科技职业学院,江苏省,南通市,专科,,
826,苏州经贸职业技术学院,江苏省,苏州市,专科,,
827,苏州工业职业技术学院,江苏省,苏州市,专科,,
828,苏州托普信息职业技术学院,江苏省教育厅,苏州市,专科,民办,
829,苏州卫生职业技术学院,江苏省,苏州市,专科,,
830,无锡商业职业技术学院,江苏省,无锡市,专科,,
831,南通航运职业技术学院,江苏省,南通市,专科,,
832,南京交通职业技术学院,江苏省,南京市,专科,,
833,淮安信息职业技术学院,江苏省,淮安市,专科,,
834,江苏农牧科技职业学院,江苏省,泰州市,专科,,
835,常州纺织服装职业技术学院,江苏省,常州市,专科,,
836,苏州农业职业技术学院,江苏省,苏州市,专科,,
837,苏州工业园区职业技术学院,江苏省,苏州市,专科,,
838,太湖创意职业技术学院,江苏省教育厅,无锡市,专科,民办,
839,炎黄职业技术学院,江苏省教育厅,淮安市,专科,民办,
840,南京科技职业学院,江苏省,南京市,专科,,
841,正德职业技术学院,江苏省教育厅,南京市,专科,民办,
842,钟山职业技术学院,江苏省教育厅,南京市,专科,民办,
843,无锡南洋职业技术学院,江苏省教育厅,无锡市,专科,民办,
844,江南影视艺术职业学院,江苏省教育厅,无锡市,专科,民办,
845,金肯职业技术学院,江苏省教育厅,南京市,专科,民办,
846,常州轻工职业技术学院,江苏省,常州市,专科,,
847,常州工程职业技术学院,江苏省,常州市,专科,,
848,江苏农林职业技术学院,江苏省,镇江市,专科,,
849,江苏食品药品职业技术学院,江苏省,淮安市,专科,,
850,建东职业技术学院,江苏省教育厅,常州市,专科,民办,
851,南京铁道职业技术学院,江苏省,南京市,专科,,
852,徐州工业职业技术学院,江苏省,徐州市,专科,,
853,江苏信息职业技术学院,江苏省,无锡市,专科,,
854,宿迁职业技术学院,江苏省,宿迁市,专科,,
855,南京信息职业技术学院,江苏省,南京市,专科,,
856,江海职业技术学院,江苏省教育厅,扬州市,专科,民办,
857,常州机电职业技术学院,江苏省,常州市,专科,,
858,江阴职业技术学院,江苏省,无锡市,专科,,
859,无锡城市职业技术学院,江苏省,无锡市,专科,,
860,无锡工艺职业技术学院,江苏省,无锡市,专科,,
861,金山职业技术学院,江苏省教育厅,镇江市,专科,民办,
862,苏州健雄职业技术学院,江苏省,苏州市,专科,,
863,盐城工业职业技术学院,江苏省,盐城市,专科,,
864,江苏财经职业技术学院,江苏省,淮安市,专科,,
865,扬州工业职业技术学院,江苏省,扬州市,专科,,
866,苏州港大思培科技职业学院,江苏省教育厅,苏州市,专科,民办,
867,昆山登云科技职业学院,江苏省教育厅,苏州市,专科,民办,
868,南京视觉艺术职业学院,江苏省教育厅,南京市,专科,民办,
869,江苏城市职业学院,江苏省,南京市,专科,,
870,南京城市职业学院,江苏省,南京市,专科,,
871,南京机电职业技术学院,江苏省,南京市,专科,,
872,苏州高博软件技术职业学院,江苏省教育厅,苏州市,专科,民办,
873,南京旅游职业学院,江苏省,南京市,专科,,
874,江苏建康职业学院,江苏省,南京市,专科,,
875,苏州信息职业技术学院,江苏省,苏州市,专科,,
876,宿迁泽达职业技术学院,江苏省教育厅,宿迁市,专科,民办,
877,苏州工业园区服务外包职业学院,江苏省,苏州市,专科,,
878,徐州幼儿师范高等专科学校,江苏省,徐州市,专科,,
879,徐州生物工程职业技术学院,江苏省,徐州市,专科,,
880,江苏商贸职业学院,江苏省,南通市,专科,,
881,南通师范高等专科学校,江苏省,南通市,专科,,
882,扬州中瑞酒店职业学院,江苏省教育厅,扬州市,专科,民办,
883,江苏护理职业学院,江苏省,淮安市,专科,,
884,江苏财会职业学院,江苏省,连云港市,专科,,
885,江苏城乡建设职业学院,江苏省,常州市,专科,,
886,江苏航空职业技术学院,江苏省,镇江市,专科,,
887,江苏安全技术职业学院,江苏省,徐州市,专科,,
浙江省（107所）,,,,,,
888,浙江大学,教育部,杭州市,本科,,
889,杭州电子科技大学,浙江省,杭州市,本科,,
890,浙江工业大学,浙江省,杭州市,本科,,
891,浙江理工大学,浙江省,杭州市,本科,,
892,浙江海洋大学,浙江省,舟山市,本科,,
893,浙江农林大学,浙江省,杭州市,本科,,
894,温州医科大学,浙江省,温州市,本科,,
895,浙江中医药大学,浙江省,杭州市,本科,,
896,浙江师范大学,浙江省,金华市,本科,,
897,杭州师范大学,浙江省,杭州市,本科,,
898,湖州师范学院,浙江省,湖州市,本科,,
899,绍兴文理学院,浙江省,绍兴市,本科,,
900,台州学院,浙江省,台州市,本科,,
901,温州大学,浙江省,温州市,本科,,
902,丽水学院,浙江省,丽水市,本科,,
903,浙江工商大学,浙江省,杭州市,本科,,
904,嘉兴学院,浙江省,嘉兴市,本科,,
905,中国美术学院,浙江省,杭州市,本科,,
906,中国计量大学,浙江省,杭州市,本科,,
907,公安海警学院,公安部,宁波市,本科,,
908,浙江万里学院,浙江省,宁波市,本科,,
909,浙江科技学院,浙江省,杭州市,本科,,
910,宁波工程学院,浙江省,宁波市,本科,,
911,浙江水利水电学院,浙江省,杭州市,本科,,
912,浙江财经大学,浙江省,杭州市,本科,,
913,浙江警察学院,浙江省,杭州市,本科,,
914,衢州学院,浙江省,衢州市,本科,,
915,宁波大学,浙江省,宁波市,本科,,
916,浙江传媒学院,浙江省,杭州市,本科,,
917,浙江树人学院,浙江省教育厅,杭州市,本科,民办,
918,浙江越秀外国语学院,浙江省教育厅,绍兴市,本科,民办,
919,宁波大红鹰学院,浙江省教育厅,宁波市,本科,民办,
920,浙江大学城市学院,浙江省教育厅,杭州市,本科,民办,
921,浙江大学宁波理工学院,浙江省教育厅,宁波市,本科,民办,
922,杭州医学院,浙江省,杭州市,本科,,
923,浙江工业大学之江学院,浙江省教育厅,杭州市,本科,民办,
924,浙江师范大学行知学院,浙江省教育厅,金华市,本科,民办,
925,宁波大学科学技术学院,浙江省教育厅,宁波市,本科,民办,
926,杭州电子科技大学信息工程学院,浙江省教育厅,杭州市,本科,民办,
927,浙江理工大学科技与艺术学院,浙江省教育厅,杭州市,本科,民办,
928,浙江海洋大学东海科学技术学院,浙江省教育厅,舟山市,本科,民办,
929,浙江农林大学暨阳学院,浙江省教育厅,绍兴市,本科,民办,
930,温州医科大学仁济学院,浙江省教育厅,温州市,本科,民办,
931,浙江中医药大学滨江学院,浙江省教育厅,杭州市,本科,民办,
932,杭州师范大学钱江学院,浙江省教育厅,杭州市,本科,民办,
933,湖州师范学院求真学院,浙江省教育厅,湖州市,本科,民办,
934,绍兴文理学院元培学院,浙江省教育厅,绍兴市,本科,民办,
935,温州大学瓯江学院,浙江省教育厅,温州市,本科,民办,
936,浙江工商大学杭州商学院,浙江省教育厅,杭州市,本科,民办,
937,嘉兴学院南湖学院,浙江省教育厅,嘉兴市,本科,民办,
938,中国计量大学现代科技学院,浙江省教育厅,杭州市,本科,民办,
939,浙江财经大学东方学院,浙江省教育厅,嘉兴市,本科,民办,
940,温州商学院,浙江省教育厅,温州市,本科,民办,
941,同济大学浙江学院,浙江省教育厅,嘉兴市,本科,民办,
942,上海财经大学浙江学院,浙江省教育厅,金华市,本科,民办,
943,浙江外国语学院,浙江省,杭州市,本科,,
944,浙江音乐学院,浙江省,杭州市,本科,,
945,宁波诺丁汉大学,浙江省教育厅,宁波市,本科,中外合作办学,
946,温州肯恩大学,浙江省教育厅,温州市,本科,中外合作办学,
947,宁波职业技术学院,浙江省,宁波市,专科,,
948,温州职业技术学院,浙江省,温州市,专科,,
949,浙江交通职业技术学院,浙江省,杭州市,专科,,
950,金华职业技术学院,浙江省,金华市,专科,,
951,宁波城市职业技术学院,浙江省,宁波市,专科,,
952,浙江电力职业技术学院,浙江省,杭州市,专科,,
953,浙江同济科技职业学院,浙江省,杭州市,专科,,
954,浙江工商职业技术学院,浙江省,宁波市,专科,,
955,台州职业技术学院,浙江省,台州市,专科,,
956,浙江工贸职业技术学院,浙江省,温州市,专科,,
957,浙江医药高等专科学校,浙江省,宁波市,专科,,
958,浙江机电职业技术学院,浙江省,杭州市,专科,,
959,浙江建设职业技术学院,浙江省,杭州市,专科,,
960,浙江艺术职业学院,浙江省,杭州市,专科,,
